CTY_CODE,CTY_NAME,GEN_VAL_MO,AIR_VAL_MO,AIR_WGT_MO,VES_VAL_MO,VES_WGT_MO,CNT_VAL_MO,CNT_WGT_MO,MONTH,SUMMARY_LVL,COMM_LVL,I_COMMODITY,YEAR
-,TOTAL FOR ALL COUNTRIES,52910,52910,5181,0,0,0,0,06,DET,HS6,030239,2019
-,TOTAL FOR ALL COUNTRIES,32176,32176,2893,0,0,0,0,07,DET,HS6,030239,2019
-,TOTAL FOR ALL COUNTRIES,54923,54923,5802,0,0,0,0,08,DET,HS6,030239,2019
-,TOTAL FOR ALL COUNTRIES,6005,6005,867,0,0,0,0,09,DET,HS6,030239,2019
-,TOTAL FOR ALL COUNTRIES,214993,58728,5880,156265,13579,156265,13579,10,DET,HS6,030239,2019
-,TOTAL FOR ALL COUNTRIES,70147,64635,8008,5512,1050,5512,1050,11,DET,HS6,030239,2019
-,TOTAL FOR ALL COUNTRIES,81634,76398,9010,5236,1005,5236,1005,12,DET,HS6,030239,2019
-,TOTAL FOR ALL COUNTRIES,395739,0,0,0,0,0,0,03,DET,HS6,030241,2019
-,TOTAL FOR ALL COUNTRIES,8313,0,0,2013,1102,2013,1102,04,DET,HS6,030241,2019
-,TOTAL FOR ALL COUNTRIES,4346,0,0,0,0,0,0,05,DET,HS6,030241,2019
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,06,DET,HS6,030241,2019
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,07,DET,HS6,030241,2019
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,08,DET,HS6,030241,2019
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,09,DET,HS6,030241,2019
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,10,DET,HS6,030241,2019
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,11,DET,HS6,030241,2019
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,12,DET,HS6,030241,2019
-,TOTAL FOR ALL COUNTRIES,160353,13015,2579,80833,39272,80833,39272,01,DET,HS6,030242,2019
-,TOTAL FOR ALL COUNTRIES,250201,7316,1599,164885,78603,164885,78603,02,DET,HS6,030242,2019
-,TOTAL FOR ALL COUNTRIES,473951,9711,2376,360288,175640,360288,175640,03,DET,HS6,030242,2019
-,TOTAL FOR ALL COUNTRIES,89260,10671,2812,0,0,0,0,04,DET,HS6,030242,2019
-,TOTAL FOR ALL COUNTRIES,184897,5083,1292,96304,45974,96304,45974,05,DET,HS6,030242,2019
-,TOTAL FOR ALL COUNTRIES,178873,2393,385,104659,47104,104659,47104,06,DET,HS6,030242,2019
-,TOTAL FOR ALL COUNTRIES,208493,8480,1773,99894,46027,99894,46027,07,DET,HS6,030242,2019
-,TOTAL FOR ALL COUNTRIES,89862,2219,532,6437,2211,6437,2211,08,DET,HS6,030242,2019
-,TOTAL FOR ALL COUNTRIES,90495,6604,1670,6363,5175,6363,5175,09,DET,HS6,030242,2019
-,TOTAL FOR ALL COUNTRIES,75124,2312,360,0,0,0,0,10,DET,HS6,030242,2019
-,TOTAL FOR ALL COUNTRIES,64993,2625,440,0,0,0,0,11,DET,HS6,030242,2019
-,TOTAL FOR ALL COUNTRIES,142494,10757,2169,62531,29465,62531,29465,12,DET,HS6,030242,2019
-,TOTAL FOR ALL COUNTRIES,6685,6685,2775,0,0,0,0,03,DET,HS6,030243,2019
-,TOTAL FOR ALL COUNTRIES,4254,4254,1725,0,0,0,0,04,DET,HS6,030243,2019
-,TOTAL FOR ALL COUNTRIES,6536,2272,938,4264,1352,4264,1352,05,DET,HS6,030243,2019
-,TOTAL FOR ALL COUNTRIES,10090,10090,2647,0,0,0,0,06,DET,HS6,030243,2019
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,07,DET,HS6,030243,2019
-,TOTAL FOR ALL COUNTRIES,10296,2628,459,7668,2882,7668,2882,08,DET,HS6,030243,2019
-,TOTAL FOR ALL COUNTRIES,4195,4195,755,0,0,0,0,09,DET,HS6,030243,2019
-,TOTAL FOR ALL COUNTRIES,2053,2053,464,0,0,0,0,10,DET,HS6,030243,2019
-,TOTAL FOR ALL COUNTRIES,15117,0,0,15117,5395,15117,5395,11,DET,HS6,030243,2019
-,TOTAL FOR ALL COUNTRIES,2277,2277,417,0,0,0,0,12,DET,HS6,030243,2019
-,TOTAL FOR ALL COUNTRIES,4595,4595,387,0,0,0,0,01,DET,HS6,030244,2019
-,TOTAL FOR ALL COUNTRIES,10296,0,0,10296,4763,10296,4763,02,DET,HS6,030244,2019
-,TOTAL FOR ALL COUNTRIES,16962,0,0,0,0,0,0,03,DET,HS6,030244,2019
-,TOTAL FOR ALL COUNTRIES,27734,0,0,9455,3399,9455,3399,04,DET,HS6,030244,2019
-,TOTAL FOR ALL COUNTRIES,12048,0,0,7194,3263,7194,3263,05,DET,HS6,030244,2019
-,TOTAL FOR ALL COUNTRIES,4169,0,0,0,0,0,0,06,DET,HS6,030244,2019
-,TOTAL FOR ALL COUNTRIES,27586,0,0,24721,5952,24721,5952,07,DET,HS6,030244,2019
-,TOTAL FOR ALL COUNTRIES,7336,4036,956,3300,2276,3300,2276,08,DET,HS6,030244,2019
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,09,DET,HS6,030244,2019
-,TOTAL FOR ALL COUNTRIES,11077,11077,1591,0,0,0,0,10,DET,HS6,030244,2019
-,TOTAL FOR ALL COUNTRIES,57421,4821,720,52600,22000,52600,22000,11,DET,HS6,030244,2019
-,TOTAL FOR ALL COUNTRIES,5323,5323,525,0,0,0,0,12,DET,HS6,030244,2019
-,TOTAL FOR ALL COUNTRIES,464853,398653,50609,66200,21160,66200,21160,01,DET,HS6,030245,2019
-,TOTAL FOR ALL COUNTRIES,535594,332716,44380,202878,60029,202878,60029,02,DET,HS6,030245,2019
-,TOTAL FOR ALL COUNTRIES,337592,337592,40105,0,0,0,0,03,DET,HS6,030245,2019
-,TOTAL FOR ALL COUNTRIES,378457,373527,43033,0,0,0,0,04,DET,HS6,030245,2019
-,TOTAL FOR ALL COUNTRIES,479560,469217,48692,0,0,0,0,05,DET,HS6,030245,2019
-,TOTAL FOR ALL COUNTRIES,429780,427306,46647,2474,1071,0,0,06,DET,HS6,030245,2019
-,TOTAL FOR ALL COUNTRIES,474085,468055,49432,6030,2374,3326,1765,07,DET,HS6,030245,2019
-,TOTAL FOR ALL COUNTRIES,495670,482568,56200,13102,4847,0,0,08,DET,HS6,030245,2019
-,TOTAL FOR ALL COUNTRIES,441907,441907,56266,0,0,0,0,09,DET,HS6,030245,2019
-,TOTAL FOR ALL COUNTRIES,427983,427983,51383,0,0,0,0,10,DET,HS6,030245,2019
-,TOTAL FOR ALL COUNTRIES,709732,412812,48234,296920,89956,296920,89956,11,DET,HS6,030245,2019
-,TOTAL FOR ALL COUNTRIES,876801,449661,55809,427140,135867,427140,135867,12,DET,HS6,030245,2019
-,TOTAL FOR ALL COUNTRIES,308419,308419,30627,0,0,0,0,01,DET,HS6,030246,2019
-,TOTAL FOR ALL COUNTRIES,317203,317203,32909,0,0,0,0,02,DET,HS6,030246,2019
-,TOTAL FOR ALL COUNTRIES,359351,359351,37551,0,0,0,0,03,DET,HS6,030246,2019
-,TOTAL FOR ALL COUNTRIES,279883,279883,27918,0,0,0,0,04,DET,HS6,030246,2019
-,TOTAL FOR ALL COUNTRIES,245146,245146,22753,0,0,0,0,05,DET,HS6,030246,2019
-,TOTAL FOR ALL COUNTRIES,104813,104813,11469,0,0,0,0,06,DET,HS6,030246,2019
-,TOTAL FOR ALL COUNTRIES,200250,196621,20208,0,0,0,0,07,DET,HS6,030246,2019
-,TOTAL FOR ALL COUNTRIES,194469,194469,22200,0,0,0,0,08,DET,HS6,030246,2019
-,TOTAL FOR ALL COUNTRIES,122892,122892,13894,0,0,0,0,09,DET,HS6,030246,2019
-,TOTAL FOR ALL COUNTRIES,154189,154189,17101,0,0,0,0,10,DET,HS6,030246,2019
-,TOTAL FOR ALL COUNTRIES,145612,145612,14646,0,0,0,0,11,DET,HS6,030246,2019
-,TOTAL FOR ALL COUNTRIES,139509,139509,15034,0,0,0,0,12,DET,HS6,030246,2019
-,TOTAL FOR ALL COUNTRIES,2198878,2041111,329343,0,0,0,0,01,DET,HS6,030247,2019
-,TOTAL FOR ALL COUNTRIES,2860486,2618604,417820,0,0,0,0,02,DET,HS6,030247,2019
-,TOTAL FOR ALL COUNTRIES,3843075,3614486,482525,0,0,0,0,03,DET,HS6,030247,2019
-,TOTAL FOR ALL COUNTRIES,4020351,3611608,546678,0,0,0,0,04,DET,HS6,030247,2019
-,TOTAL FOR ALL COUNTRIES,5034410,4850330,787288,0,0,0,0,05,DET,HS6,030247,2019
-,TOTAL FOR ALL COUNTRIES,4901910,4656313,831695,0,0,0,0,06,DET,HS6,030247,2019
-,TOTAL FOR ALL COUNTRIES,6860243,5980108,956082,0,0,0,0,07,DET,HS6,030247,2019
-,TOTAL FOR ALL COUNTRIES,7757455,5001637,755634,0,0,0,0,08,DET,HS6,030247,2019
-,TOTAL FOR ALL COUNTRIES,6376986,3079906,556184,0,0,0,0,09,DET,HS6,030247,2019
-,TOTAL FOR ALL COUNTRIES,4457265,2704198,440205,0,0,0,0,10,DET,HS6,030247,2019
-,TOTAL FOR ALL COUNTRIES,2576504,1852130,318533,0,0,0,0,11,DET,HS6,030247,2019
-,TOTAL FOR ALL COUNTRIES,3784738,3264568,492221,0,0,0,0,12,DET,HS6,030247,2019
-,TOTAL FOR ALL COUNTRIES,102604,102604,8250,0,0,0,0,01,DET,HS6,030249,2019
-,TOTAL FOR ALL COUNTRIES,98102,81541,6486,12973,3888,12973,3888,02,DET,HS6,030249,2019
-,TOTAL FOR ALL COUNTRIES,72779,62870,5265,0,0,0,0,03,DET,HS6,030249,2019
-,TOTAL FOR ALL COUNTRIES,55492,37476,3294,0,0,0,0,04,DET,HS6,030249,2019
-,TOTAL FOR ALL COUNTRIES,40332,17336,1642,0,0,0,0,06,DET,HS6,030249,2019
-,TOTAL FOR ALL COUNTRIES,93959,51307,4535,0,0,0,0,05,DET,HS6,030249,2019
-,TOTAL FOR ALL COUNTRIES,22757,10982,1094,0,0,0,0,07,DET,HS6,030249,2019
-,TOTAL FOR ALL COUNTRIES,25857,8500,827,0,0,0,0,08,DET,HS6,030249,2019
-,TOTAL FOR ALL COUNTRIES,32470,32470,2620,0,0,0,0,09,DET,HS6,030249,2019
-,TOTAL FOR ALL COUNTRIES,98633,80235,7521,0,0,0,0,10,DET,HS6,030249,2019
-,TOTAL FOR ALL COUNTRIES,49238,41636,3953,0,0,0,0,11,DET,HS6,030249,2019
-,TOTAL FOR ALL COUNTRIES,69584,60215,5747,6800,1944,6800,1944,12,DET,HS6,030249,2019
-,TOTAL FOR ALL COUNTRIES,432216,422008,54651,0,0,0,0,01,DET,HS6,030251,2019
-,TOTAL FOR ALL COUNTRIES,482900,463637,69015,0,0,0,0,02,DET,HS6,030251,2019
-,TOTAL FOR ALL COUNTRIES,645157,575064,85779,0,0,0,0,03,DET,HS6,030251,2019
-,TOTAL FOR ALL COUNTRIES,502596,399157,60249,0,0,0,0,04,DET,HS6,030251,2019
-,TOTAL FOR ALL COUNTRIES,528471,456323,65799,0,0,0,0,05,DET,HS6,030251,2019
-,TOTAL FOR ALL COUNTRIES,470075,412843,59058,0,0,0,0,06,DET,HS6,030251,2019
-,TOTAL FOR ALL COUNTRIES,503118,373154,51810,0,0,0,0,07,DET,HS6,030251,2019
-,TOTAL FOR ALL COUNTRIES,544834,333708,45328,0,0,0,0,08,DET,HS6,030251,2019
-,TOTAL FOR ALL COUNTRIES,600281,336322,44029,0,0,0,0,09,DET,HS6,030251,2019
-,TOTAL FOR ALL COUNTRIES,698757,453863,52850,0,0,0,0,10,DET,HS6,030251,2019
-,TOTAL FOR ALL COUNTRIES,574619,420330,48612,0,0,0,0,11,DET,HS6,030251,2019
-,TOTAL FOR ALL COUNTRIES,399453,372450,42523,0,0,0,0,12,DET,HS6,030251,2019
-,TOTAL FOR ALL COUNTRIES,768541,0,0,106033,27510,106033,27510,01,DET,HS6,030252,2019
-,TOTAL FOR ALL COUNTRIES,254665,0,0,0,0,0,0,02,DET,HS6,030252,2019
-,TOTAL FOR ALL COUNTRIES,876450,0,0,637210,160131,637210,160131,03,DET,HS6,030252,2019
-,TOTAL FOR ALL COUNTRIES,206258,0,0,0,0,0,0,04,DET,HS6,030252,2019
-,TOTAL FOR ALL COUNTRIES,36500,2556,343,0,0,0,0,05,DET,HS6,030252,2019
-,TOTAL FOR ALL COUNTRIES,39563,0,0,26331,7416,26331,7416,06,DET,HS6,030252,2019
-,TOTAL FOR ALL COUNTRIES,283496,0,0,0,0,0,0,07,DET,HS6,030252,2019
-,TOTAL FOR ALL COUNTRIES,201845,0,0,0,0,0,0,08,DET,HS6,030252,2019
-,TOTAL FOR ALL COUNTRIES,65902,0,0,0,0,0,0,09,DET,HS6,030252,2019
-,TOTAL FOR ALL COUNTRIES,184252,0,0,0,0,0,0,10,DET,HS6,030252,2019
-,TOTAL FOR ALL COUNTRIES,42794,0,0,0,0,0,0,11,DET,HS6,030252,2019
-,TOTAL FOR ALL COUNTRIES,428069,7735,1184,0,0,0,0,12,DET,HS6,030252,2019
-,TOTAL FOR ALL COUNTRIES,428798,0,0,0,0,0,0,01,DET,HS6,030254,2019
-,TOTAL FOR ALL COUNTRIES,494389,0,0,0,0,0,0,02,DET,HS6,030254,2019
-,TOTAL FOR ALL COUNTRIES,596407,15172,2329,0,0,0,0,03,DET,HS6,030254,2019
-,TOTAL FOR ALL COUNTRIES,442606,5084,760,0,0,0,0,04,DET,HS6,030254,2019
-,TOTAL FOR ALL COUNTRIES,612296,5600,803,0,0,0,0,05,DET,HS6,030254,2019
-,TOTAL FOR ALL COUNTRIES,711304,0,0,0,0,0,0,06,DET,HS6,030254,2019
-,TOTAL FOR ALL COUNTRIES,397062,0,0,0,0,0,0,07,DET,HS6,030254,2019
-,TOTAL FOR ALL COUNTRIES,214961,5610,1384,0,0,0,0,08,DET,HS6,030254,2019
-,TOTAL FOR ALL COUNTRIES,121011,0,0,0,0,0,0,09,DET,HS6,030254,2019
-,TOTAL FOR ALL COUNTRIES,186904,0,0,0,0,0,0,10,DET,HS6,030254,2019
-,TOTAL FOR ALL COUNTRIES,14814,0,0,0,0,0,0,11,DET,HS6,030254,2019
-,TOTAL FOR ALL COUNTRIES,122224,6548,820,0,0,0,0,12,DET,HS6,030254,2019
-,TOTAL FOR ALL COUNTRIES,12784,0,0,9316,812,9316,812,10,DET,HS6,030255,2019
-,TOTAL FOR ALL COUNTRIES,22015,0,0,0,0,0,0,11,DET,HS6,030255,2019
-,TOTAL FOR ALL COUNTRIES,27285,2125,567,0,0,0,0,12,DET,HS6,030255,2019
-,TOTAL FOR ALL COUNTRIES,122909,21668,10849,0,0,0,0,01,DET,HS6,030259,2019
-,TOTAL FOR ALL COUNTRIES,126019,13207,6410,0,0,0,0,02,DET,HS6,030259,2019
-,TOTAL FOR ALL COUNTRIES,227727,11070,2809,0,0,0,0,03,DET,HS6,030259,2019
-,TOTAL FOR ALL COUNTRIES,174557,4693,1190,0,0,0,0,04,DET,HS6,030259,2019
-,TOTAL FOR ALL COUNTRIES,191321,11399,2892,3000,1800,3000,1800,05,DET,HS6,030259,2019
-,TOTAL FOR ALL COUNTRIES,131002,8188,2076,19185,4461,19185,4461,06,DET,HS6,030259,2019
-,TOTAL FOR ALL COUNTRIES,235613,29001,7356,37742,21803,37742,21803,07,DET,HS6,030259,2019
-,TOTAL FOR ALL COUNTRIES,72224,0,0,0,0,0,0,08,DET,HS6,030259,2019
-,TOTAL FOR ALL COUNTRIES,83215,2241,395,4500,1035,4500,1035,09,DET,HS6,030259,2019
-,TOTAL FOR ALL COUNTRIES,140132,23373,4024,0,0,0,0,10,DET,HS6,030259,2019
-,TOTAL FOR ALL COUNTRIES,27625,10591,1920,0,0,0,0,11,DET,HS6,030259,2019
-,TOTAL FOR ALL COUNTRIES,24471,20265,7640,0,0,0,0,12,DET,HS6,030259,2019
-,TOTAL FOR ALL COUNTRIES,283363,122839,48532,75269,23789,75269,23789,01,DET,HS6,030271,2019
-,TOTAL FOR ALL COUNTRIES,676376,111743,41668,510945,124052,510945,124052,02,DET,HS6,030271,2019
-,TOTAL FOR ALL COUNTRIES,548678,183933,65614,298801,71129,298801,71129,03,DET,HS6,030271,2019
-,TOTAL FOR ALL COUNTRIES,529252,185235,65423,296311,96325,296311,96325,04,DET,HS6,030271,2019
-,TOTAL FOR ALL COUNTRIES,423061,209655,68306,190350,69140,190350,69140,05,DET,HS6,030271,2019
-,TOTAL FOR ALL COUNTRIES,301862,267354,86705,0,0,0,0,06,DET,HS6,030271,2019
-,TOTAL FOR ALL COUNTRIES,344784,254597,80507,63825,11790,63825,11790,07,DET,HS6,030271,2019
-,TOTAL FOR ALL COUNTRIES,471166,336780,105385,0,0,0,0,08,DET,HS6,030271,2019
-,TOTAL FOR ALL COUNTRIES,522312,486480,138703,0,0,0,0,09,DET,HS6,030271,2019
-,TOTAL FOR ALL COUNTRIES,624710,599158,170357,0,0,0,0,10,DET,HS6,030271,2019
-,TOTAL FOR ALL COUNTRIES,915838,837307,224092,0,0,0,0,11,DET,HS6,030271,2019
-,TOTAL FOR ALL COUNTRIES,880031,810759,213532,0,0,0,0,12,DET,HS6,030271,2019
-,TOTAL FOR ALL COUNTRIES,106128,0,0,0,0,0,0,02,DET,HS6,030272,2019
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,03,DET,HS6,030272,2019
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,04,DET,HS6,030272,2019
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,05,DET,HS6,030272,2019
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,06,DET,HS6,030272,2019
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,07,DET,HS6,030272,2019
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,08,DET,HS6,030272,2019
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,09,DET,HS6,030272,2019
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,10,DET,HS6,030272,2019
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,11,DET,HS6,030272,2019
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,12,DET,HS6,030272,2019
-,TOTAL FOR ALL COUNTRIES,2026,0,0,0,0,0,0,03,DET,HS6,030273,2019
-,TOTAL FOR ALL COUNTRIES,14425,0,0,0,0,0,0,04,DET,HS6,030273,2019
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,05,DET,HS6,030273,2019
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,06,DET,HS6,030273,2019
-,TOTAL FOR ALL COUNTRIES,2728,0,0,0,0,0,0,07,DET,HS6,030273,2019
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,08,DET,HS6,030273,2019
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,09,DET,HS6,030273,2019
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,10,DET,HS6,030273,2019
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,11,DET,HS6,030273,2019
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,12,DET,HS6,030273,2019
-,TOTAL FOR ALL COUNTRIES,14104,7104,369,7000,2793,7000,2793,01,DET,HS6,030274,2019
-,TOTAL FOR ALL COUNTRIES,13657,7211,393,6446,835,6446,835,02,DET,HS6,030274,2019
-,TOTAL FOR ALL COUNTRIES,33655,27700,2721,5955,780,5955,780,03,DET,HS6,030274,2019
-,TOTAL FOR ALL COUNTRIES,18967,18967,1580,0,0,0,0,04,DET,HS6,030274,2019
-,TOTAL FOR ALL COUNTRIES,44741,19145,1510,25596,3606,25596,3606,05,DET,HS6,030274,2019
-,TOTAL FOR ALL COUNTRIES,2173,2173,256,0,0,0,0,06,DET,HS6,030274,2019
-,TOTAL FOR ALL COUNTRIES,5145,5145,94,0,0,0,0,07,DET,HS6,030274,2019
-,TOTAL FOR ALL COUNTRIES,9512,5308,130,4204,585,4204,585,08,DET,HS6,030274,2019
-,TOTAL FOR ALL COUNTRIES,11085,11085,166,0,0,0,0,09,DET,HS6,030274,2019
-,TOTAL FOR ALL COUNTRIES,9242,2349,325,6893,2406,6893,2406,10,DET,HS6,030274,2019
-,TOTAL FOR ALL COUNTRIES,9270,9270,821,0,0,0,0,11,DET,HS6,030274,2019
-,TOTAL FOR ALL COUNTRIES,16789,2585,302,14204,3275,14204,3275,12,DET,HS6,030274,2019
-,TOTAL FOR ALL COUNTRIES,4332,4332,589,0,0,0,0,01,DET,HS6,030279,2019
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,02,DET,HS6,030279,2019
-,TOTAL FOR ALL COUNTRIES,5700,5700,754,0,0,0,0,03,DET,HS6,030279,2019
-,TOTAL FOR ALL COUNTRIES,5625,5625,802,0,0,0,0,04,DET,HS6,030279,2019
-,TOTAL FOR ALL COUNTRIES,65805,0,0,65805,48005,65805,48005,05,DET,HS6,030279,2019
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,06,DET,HS6,030279,2019
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,07,DET,HS6,030279,2019
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,08,DET,HS6,030279,2019
-,TOTAL FOR ALL COUNTRIES,6825,6825,1062,0,0,0,0,09,DET,HS6,030279,2019
-,TOTAL FOR ALL COUNTRIES,2100,2100,335,0,0,0,0,10,DET,HS6,030279,2019
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,11,DET,HS6,030279,2019
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,12,DET,HS6,030279,2019
-,TOTAL FOR ALL COUNTRIES,12419,4257,976,0,0,0,0,02,DET,HS6,030281,2019
-,TOTAL FOR ALL COUNTRIES,4959,4959,1114,0,0,0,0,01,DET,HS6,030281,2019
-,TOTAL FOR ALL COUNTRIES,4167,0,0,0,0,0,0,04,DET,HS6,030281,2019
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,05,DET,HS6,030281,2019
-,TOTAL FOR ALL COUNTRIES,32412,14328,2292,0,0,0,0,06,DET,HS6,030281,2019
-,TOTAL FOR ALL COUNTRIES,7280,2158,485,0,0,0,0,03,DET,HS6,030281,2019
-,TOTAL FOR ALL COUNTRIES,35824,5179,671,0,0,0,0,07,DET,HS6,030281,2019
-,TOTAL FOR ALL COUNTRIES,84895,0,0,0,0,0,0,08,DET,HS6,030281,2019
-,TOTAL FOR ALL COUNTRIES,38822,0,0,0,0,0,0,09,DET,HS6,030281,2019
-,TOTAL FOR ALL COUNTRIES,9066,0,0,0,0,0,0,10,DET,HS6,030281,2019
-,TOTAL FOR ALL COUNTRIES,7969,0,0,0,0,0,0,11,DET,HS6,030281,2019
-,TOTAL FOR ALL COUNTRIES,3176,0,0,0,0,0,0,12,DET,HS6,030281,2019
-,TOTAL FOR ALL COUNTRIES,260028,260028,13643,0,0,0,0,01,DET,HS6,030283,2019
-,TOTAL FOR ALL COUNTRIES,232818,232818,12339,0,0,0,0,02,DET,HS6,030283,2019
-,TOTAL FOR ALL COUNTRIES,141446,141446,7739,0,0,0,0,03,DET,HS6,030283,2019
-,TOTAL FOR ALL COUNTRIES,182840,182840,9757,0,0,0,0,04,DET,HS6,030283,2019
-,TOTAL FOR ALL COUNTRIES,160876,160876,8462,0,0,0,0,05,DET,HS6,030283,2019
-,TOTAL FOR ALL COUNTRIES,256014,256014,13382,0,0,0,0,06,DET,HS6,030283,2019
-,TOTAL FOR ALL COUNTRIES,121112,121112,6503,0,0,0,0,08,DET,HS6,030283,2019
-,TOTAL FOR ALL COUNTRIES,60542,60542,3182,0,0,0,0,07,DET,HS6,030283,2019
-,TOTAL FOR ALL COUNTRIES,253144,253144,14964,0,0,0,0,09,DET,HS6,030283,2019
-,TOTAL FOR ALL COUNTRIES,205405,205405,11165,0,0,0,0,10,DET,HS6,030283,2019
-,TOTAL FOR ALL COUNTRIES,221984,221984,14198,0,0,0,0,11,DET,HS6,030283,2019
-,TOTAL FOR ALL COUNTRIES,317743,317743,20326,0,0,0,0,12,DET,HS6,030283,2019
-,TOTAL FOR ALL COUNTRIES,4177848,3979778,789951,176898,91363,176898,91363,01,DET,HS6,030284,2019
-,TOTAL FOR ALL COUNTRIES,878883,878883,128977,0,0,0,0,01,DET,HS6,030285,2019
-,TOTAL FOR ALL COUNTRIES,852477,852477,131571,0,0,0,0,02,DET,HS6,030285,2019
-,TOTAL FOR ALL COUNTRIES,980096,980096,148457,0,0,0,0,03,DET,HS6,030285,2019
-,TOTAL FOR ALL COUNTRIES,940947,940947,144657,0,0,0,0,04,DET,HS6,030285,2019
-,TOTAL FOR ALL COUNTRIES,908873,908873,138745,0,0,0,0,06,DET,HS6,030285,2019
-,TOTAL FOR ALL COUNTRIES,1119702,1102365,164678,17337,4026,17337,4026,05,DET,HS6,030285,2019
-,TOTAL FOR ALL COUNTRIES,941721,892903,141654,48818,11274,48818,11274,07,DET,HS6,030285,2019
-,TOTAL FOR ALL COUNTRIES,1006212,920824,142002,85388,18961,85388,18961,08,DET,HS6,030285,2019
-,TOTAL FOR ALL COUNTRIES,904833,904833,138777,0,0,0,0,09,DET,HS6,030285,2019
-,TOTAL FOR ALL COUNTRIES,937771,937771,137293,0,0,0,0,10,DET,HS6,030285,2019
-,TOTAL FOR ALL COUNTRIES,828968,828968,122674,0,0,0,0,11,DET,HS6,030285,2019
-,TOTAL FOR ALL COUNTRIES,1033471,1033471,145444,0,0,0,0,12,DET,HS6,030285,2019
-,TOTAL FOR ALL COUNTRIES,3801922,3776143,762059,0,0,0,0,02,DET,HS6,030284,2019
-,TOTAL FOR ALL COUNTRIES,4905231,4431546,910546,454687,20757,454687,20757,03,DET,HS6,030284,2019
-,TOTAL FOR ALL COUNTRIES,4135109,4119454,862982,0,0,0,0,04,DET,HS6,030284,2019
-,TOTAL FOR ALL COUNTRIES,4402526,4174188,868931,208254,9900,208254,9900,05,DET,HS6,030284,2019
-,TOTAL FOR ALL COUNTRIES,4240291,4208298,902045,12202,3964,12202,3964,06,DET,HS6,030284,2019
-,TOTAL FOR ALL COUNTRIES,4116395,4094501,851370,0,0,0,0,07,DET,HS6,030284,2019
-,TOTAL FOR ALL COUNTRIES,4193521,4193521,854321,0,0,0,0,08,DET,HS6,030284,2019
-,TOTAL FOR ALL COUNTRIES,4578736,4441298,899082,131827,70660,131827,70660,09,DET,HS6,030284,2019
-,TOTAL FOR ALL COUNTRIES,4480333,4480333,881911,0,0,0,0,10,DET,HS6,030284,2019
-,TOTAL FOR ALL COUNTRIES,4154300,4139205,828177,0,0,0,0,11,DET,HS6,030284,2019
-,TOTAL FOR ALL COUNTRIES,5175057,5026089,986668,140356,7300,140356,7300,12,DET,HS6,030284,2019
-,TOTAL FOR ALL COUNTRIES,22342702,17523200,2717513,1184267,148194,1184267,148194,01,DET,HS6,030289,2019
-,TOTAL FOR ALL COUNTRIES,46706,46706,655,0,0,0,0,01,DET,HS6,030291,2019
-,TOTAL FOR ALL COUNTRIES,286209,129719,366,156490,24001,156490,24001,02,DET,HS6,030291,2019
-,TOTAL FOR ALL COUNTRIES,39767,39767,480,0,0,0,0,03,DET,HS6,030291,2019
-,TOTAL FOR ALL COUNTRIES,140258,140258,136,0,0,0,0,04,DET,HS6,030291,2019
